Time,co2,temp,hum,lux,rad
484800,405,18.30520949,62.05966509,31.59666667,0.249613667
485100,405,18.31413542,62.04438868,39.09272727,0.308832545
485400,405,18.31711073,62.03514864,36.94416667,0.291858917
485700,405,18.32340912,62.03116126,39.09090909,0.308818182
486000,405,18.32518658,62.019742,50.9,0.40211
486300,405,18.32758228,62.00953983,56.13636364,0.443477273
486600,404.9090909,18.33156224,61.97863869,74.54454545,0.588901909
486900,404.6363636,18.33407387,61.96619903,66.875,0.5283125
487200,404,18.33778335,61.9567421,62.04727273,0.490173455
487500,404,18.33836295,61.93895268,56.11,0.443269
487800,404,18.33361018,61.93722354,35.15272727,0.277706545
488100,404,18.32773684,61.93979556,32.70833333,0.258395833
488400,404,18.3271186,61.94247224,39.54727273,0.312423455
488700,404,18.33071215,61.92831085,42.1525,0.33300475
489000,404,18.34473862,61.88548601,56.51545455,0.446472091
489300,404,18.37151643,61.81635396,76.66666667,0.605666667
489600,404,18.3980624,61.72315346,106.5909091,0.842068182
489900,404,18.42217404,61.63650286,105.6827273,0.834893546
490200,404,18.45780053,61.54416329,131.5975,1.03962025
490500,404,18.48894475,61.4366706,190.8327273,1.507578546
490800,404,18.51900704,61.34138623,161.1116667,1.272782167
491100,404,18.54505073,61.27891972,102.9545455,0.813340909
491400,404,18.56618709,61.22822692,81.52833333,0.644073833
491700,404,18.59002828,61.18257766,94.31818182,0.745113636
492000,404,18.60718467,61.12447155,109.5463636,0.865416272
492300,404,18.62441835,61.09415529,100.6933333,0.795477333
492600,404,18.64103378,61.06922811,109.7736364,0.867211728
492900,404,18.65459661,61.03601141,135.4166667,1.069791667
493200,404,18.66931866,61.00251124,148.8636364,1.176022728
493500,404,18.6818382,60.98533894,186.97,1.477063
493800,404,18.69285076,60.9759296,223.7508333,1.767631583
494100,403.6666667,18.69667617,60.98200998,237.6509091,1.877442182
494400,403.1818182,18.69667617,61.00315422,237.3625,1.87516375
494700,403,18.69667617,61.02217979,240.1509091,1.897192182
495000,403,18.70305187,61.03563358,268.3333333,2.119833333
495300,403,18.70038567,61.04728027,270.7563636,2.138975272
495600,403,18.70687728,61.06845214,283.8883333,2.242717833
495900,403,18.70734097,61.08678049,251.8936364,1.989959728
496200,403,18.70873203,61.1041385,263.7872727,2.083919454
496500,403,18.71835353,61.13008666,279.0958333,2.204857083
496800,403,18.71615102,61.15332402,253.7118182,2.004323364
497100,403,18.73152997,61.14985786,553.1933333,4.370227333
497400,403,18.73516218,61.18987243,522.2727273,4.125954546
497700,403,18.7391808,61.20850726,497.57,3.930803
498000,403,18.75556441,61.19343962,482.7254545,3.813531091
498300,403,18.78199458,61.1423859,521.9718182,4.123577364
498600,403,18.81228881,61.09003491,556.6675,4.39767325
498900,403,18.83624599,61.06016309,526.74,4.161246
499200,403,18.85564359,61.07355046,515.7641667,4.074536917
499500,403,18.85664824,61.12374493,435.5309091,3.440694182
499800,403,18.8675449,61.16646583,481.805,3.8062595
500100,403,18.88632425,61.18728745,542.7272727,4.287545454
500400,403,18.90324886,61.20555855,612.2208333,4.836544583
500700,403,18.91553659,61.25132201,648.6372727,5.124234454
501000,402.7272727,18.96515121,61.17698798,824.3190909,6.512120818
501300,402,19.02226215,61.02728578,1000.138333,7.901092831
501600,402,19.05788888,60.92057571,836.5145455,6.608464909
501900,402.4545455,19.08814457,60.86541039,790.8325,6.24757675
502200,403,19.11399522,60.87652563,875.6045455,6.917275909
502500,403,19.14765131,60.93926746,854.3758333,6.749569083
502800,403,19.17983907,61.03503151,842.5754545,6.656346091
503100,403.9090909,19.206308,61.23054734,871.06,6.881374
503400,404,19.2266717,61.47768627,836.4583333,6.608020833
503700,404,19.24939249,61.71197158,787.6518182,6.222449364
504000,404.7272727,19.27431581,61.90077891,809.1666667,6.392416667
504300,405,19.29900729,62.04385851,872.65,6.893935
504600,405,19.33339763,62.0904805,918.5425,7.25648575
504900,404.4166667,19.37227032,62.06903836,972.0463636,7.679166272
505200,404,19.41543217,61.98272697,1023.4025,8.08487975
505500,404,19.45295246,61.90213111,1025.000909,8.097507181
505800,404,19.47961468,61.84086528,978.1072727,7.727047454
506100,404,19.51276858,61.76515297,954.7208333,7.542294583
506400,404,19.53270729,61.72797275,809.9236364,6.398396728
506700,404,19.53657138,61.72986775,683.6808333,5.401078583
507000,404,19.54708172,61.71393477,690.4536364,5.454583728
507300,404,19.56504975,61.65427773,706.32,5.579928
507600,403.8333333,19.5693389,61.54136677,669.6972727,5.290608454
507900,402.6363636,19.57567601,61.28684447,676.7366667,5.346219667
508200,402,19.57675796,60.97624531,645.0754545,5.096096091
508500,402,19.57861272,60.74144989,666.7436364,5.267274728
508800,402,19.58417702,60.73288964,648.9575,5.12676425
509100,402,19.58417702,60.77789865,642.8018182,5.078134364
509400,402.8181818,19.5569738,60.87681244,600.6941667,4.745483917
509700,403,19.55264601,60.91086319,554.3936364,4.379709728
510000,403,19.55824895,60.93011728,600.3475,4.74274525
510300,403,19.54522695,61.02818425,665.3045455,5.255905909
510600,403,19.52892048,61.11219794,750.4175,5.92829825
510900,403,19.53409837,61.11729395,791.2872727,6.251169454
511200,403,19.55774661,61.05427698,881.2127273,6.961580546
511500,403,19.55994915,61.09132225,884.79,6.989841
